key_bits,recovered_zeros_x,recovered_zeros_y,wrong_zeros_x,wrong_zeros_y,queries,traces,calibration_traces,threshold,tpr,tnr,duration_seconds
17669,9963,8043,0,0,6192076,,,,,,2018.496844238
17669,8424,9273,1,0,9049342,,,,,,2678.752995609
17669,8499,9289,2,2,7988174,,,,,,2265.982515887
17669,8160,9514,2,1,7975078,,,,,,2420.937865303
17669,7774,9937,0,0,4832502,,,,,,1217.827442875
17669,9640,8225,0,0,9281658,,,,,,3012.845728229
17669,8412,9460,0,0,7189686,,,,,,2329.374025022
17669,8507,9506,0,0,5216560,,,,,,1594.567684897
17669,10560,7157,0,0,9075354,,,,,,2490.446806996
17669,8698,9066,0,0,5539830,,,,,,1491.850426334
17669,8584,9163,0,0,3719124,,,,,,1216.791499494
17669,9368,8590,0,0,14319428,,,,,,4421.158685302
17669,8148,9535,0,0,6461070,,,,,,1849.08818616
17669,9781,7964,0,0,13347066,,,,,,4053.39851131
17669,9205,8572,2,0,6443446,,,,,,1720.523817612
17669,8588,9100,0,0,6189602,,,,,,1335.690783704
17669,8104,9573,0,0,11151144,,,,,,2801.602014202
17669,9553,8121,0,2,6308432,,,,,,1638.448141023
17669,9010,8999,0,0,7228848,,,,,,2055.282237857
17669,9162,8525,0,0,9401790,,,,,,2376.697265233
17669,9022,8674,0,0,11579278,,,,,,3253.713257826
17669,8196,9489,0,0,16714120,,,,,,4312.845100809
17669,8082,9592,0,2,11667286,,,,,,3079.284175856
17669,9258,8687,3,0,13475514,,,,,,3761.35567662
17669,9212,8596,0,2,9045490,,,,,,2052.658103309
17669,8712,8968,0,0,17213310,,,,,,4291.946907294
17669,7907,9767,0,0,11410098,,,,,,2867.459466509
17669,9339,8714,0,2,10536594,,,,,,1985.597988907
17669,8057,9854,0,2,42459332,,,,,,11956.385296656
17669,9574,8102,0,0,23039476,,,,,,5815.106235827
17669,9199,8618,0,0,13908730,,,,,,2741.162311824
17669,7842,9833,0,0,55933996,,,,,,16400.852411995
17669,8568,9381,0,0,19286614,,,,,,3826.140278101
17669,9948,8049,0,0,24290308,,,,,,5733.509357611
17669,9162,8755,0,0,22238176,,,,,,4099.815279912
17669,9379,8327,0,3,128930904,,,,,,37592.940607936
17669,8857,8860,0,0,46205780,,,,,,11133.935339397
17669,9170,8800,2,0,86117068,,,,,,23701.171555087
17669,8932,8742,0,0,49067670,,,,,,10327.860065275
17669,8850,8932,1,6,79397380,,,,,,18555.268289382
17669,9939,7736,2,0,66195948,,,,,,13545.268278341
17669,8750,9227,0,3,95770968,,,,,,22315.218988341
17669,8119,9571,1,0,130577984,,,,,,31712.611649989
17669,9216,8459,0,0,79150154,,,,,,13151.314066643
17669,9712,7907,0,0,198263062,,,,,,50227.211338836
17669,7983,8571,1,1,201772186,,,,,,50539.174152639
17669,8906,8943,0,0,110653010,,,,,,18295.183321817
17669,9174,8282,1,0,185454762,,,,,,40877.95155199
17669,7643,9782,2,1,200479770,,,,,,45134.582754599
17669,9771,8009,0,0,196749478,,,,,,39399.134107312
17669,8379,9070,6,2,190313456,,,,,,37562.472092512
17669,8963,8023,1,0,194416830,,,,,,35613.952557439
